,Date,POE City,POE State,Encounters
2191,2013-07-01,MIAMI,FL,412296.0
2192,2013-07-01,LOS ANGELES,CA,345276.0
2193,2013-07-01,SAN FRANCISCO,CA,189959.0
2194,2013-07-01,HONOLULU,HI,184829.0
2195,2013-07-01,NEWARK,NJ,168994.0
2196,2013-07-01,ORLANDO,FL,106198.0
2197,2013-07-01,CHICAGO,IL,155945.0
2198,2013-07-01,AGANA,GU,101724.0
2199,2013-07-01,FT. LAUDERDALE,FL,51514.0
2200,2013-07-01,ATLANTA,GA,98621.0
2201,2013-07-01,WASHINGTON,DC,101858.0
2202,2013-07-01,BOSTON,MA,76809.0
2203,2013-07-01,HOUSTON,TX,73612.0
2204,2013-07-01,DALLAS,TX,54397.0
2205,2013-07-01,SEATTLE,WA,60667.0
2206,2013-07-01,LAS VEGAS,NV,43953.0
2207,2013-07-01,DETROIT,MI,53197.0
2208,2013-07-01,PHILADELPHIA,PA,50551.0
2209,2013-07-01,BLAINE,WA,55467.0
2210,2013-07-01,MINN./ST. PAUL,MN,20375.0
2211,2013-07-01,TAMPA,FL,8322.0
2212,2013-07-01,SAN DIEGO,CA,7107.0
2213,2013-07-01,NIAGARA FALLS,NY,51581.0
2214,2013-07-01,SANFORD,FL,31684.0
2215,2013-07-01,PEACE BRIDGE,NY,15522.0
2216,2013-07-01,SAN JUAN,PR,12700.0
2217,2013-07-01,CHAMPLAIN,NY,18701.0
2218,2013-07-01,PHOENIX,AZ,5142.0
2219,2013-07-01,PORTLAND,OR,7326.0
2220,2013-08-01,NEW YORK,NY,568376.0
2221,2013-08-01,MIAMI,FL,396558.0
2222,2013-08-01,LOS ANGELES,CA,349298.0
2223,2013-08-01,SAN FRANCISCO,CA,188131.0
2224,2013-08-01,HONOLULU,HI,216893.0
2225,2013-08-01,NEWARK,NJ,166639.0
2226,2013-08-01,ORLANDO,FL,99917.0
2227,2013-08-01,CHICAGO,IL,177556.0
2228,2013-08-01,AGANA,GU,125902.0
2229,2013-08-01,FT. LAUDERDALE,FL,53418.0
2230,2013-08-01,ATLANTA,GA,108400.0
2231,2013-08-01,WASHINGTON,DC,111270.0
2232,2013-08-01,BOSTON,MA,80412.0
2233,2013-08-01,HOUSTON,TX,69506.0
2234,2013-08-01,DALLAS,TX,59209.0
2235,2013-08-01,SEATTLE,WA,61216.0
2236,2013-08-01,LAS VEGAS,NV,44567.0
2237,2013-08-01,DETROIT,MI,58560.0
2238,2013-08-01,PHILADELPHIA,PA,57922.0
2239,2013-08-01,BLAINE,WA,62127.0
2240,2013-08-01,MINN./ST. PAUL,MN,19734.0
2241,2013-08-01,TAMPA,FL,8456.0
2242,2013-08-01,SAN DIEGO,CA,7700.0
2243,2013-08-01,NIAGARA FALLS,NY,59706.0
2244,2013-08-01,SANFORD,FL,27404.0
2245,2013-08-01,PEACE BRIDGE,NY,20281.0
2246,2013-08-01,SAN JUAN,PR,14734.0
2247,2013-08-01,CHAMPLAIN,NY,21394.0
2248,2013-08-01,PHOENIX,AZ,5959.0
2249,2013-08-01,PORTLAND,OR,7389.0
2250,2013-09-01,NEW YORK,NY,513551.0
2251,2013-09-01,MIAMI,FL,352356.0
2252,2013-09-01,LOS ANGELES,CA,332917.0
2253,2013-09-01,SAN FRANCISCO,CA,181210.0
2254,2013-09-01,HONOLULU,HI,199430.0
2255,2013-09-01,NEWARK,NJ,159536.0
2256,2013-09-01,ORLANDO,FL,88489.0
2257,2013-09-01,CHICAGO,IL,148068.0
2258,2013-09-01,AGANA,GU,101225.0
2259,2013-09-01,FT. LAUDERDALE,FL,35753.0
2260,2013-09-01,ATLANTA,GA,92184.0
2261,2013-09-01,WASHINGTON,DC,86388.0
2262,2013-09-01,BOSTON,MA,68608.0
2263,2013-09-01,HOUSTON,TX,68061.0
2264,2013-09-01,DALLAS,TX,55115.0
2265,2013-09-01,SEATTLE,WA,55355.0
2266,2013-09-01,LAS VEGAS,NV,45676.0
2267,2013-09-01,DETROIT,MI,45441.0
2268,2013-09-01,PHILADELPHIA,PA,43594.0
2269,2013-09-01,BLAINE,WA,32355.0
2270,2013-09-01,MINN./ST. PAUL,MN,14955.0
2271,2013-09-01,TAMPA,FL,6619.0
2272,2013-09-01,SAN DIEGO,CA,6936.0
2273,2013-09-01,NIAGARA FALLS,NY,39079.0
2274,2013-09-01,SANFORD,FL,22597.0
2275,2013-09-01,PEACE BRIDGE,NY,10561.0
2276,2013-09-01,SAN JUAN,PR,10014.0
2277,2013-09-01,CHAMPLAIN,NY,10663.0
2278,2013-09-01,PHOENIX,AZ,5681.0
2279,2013-09-01,PORTLAND,OR,6852.0
2280,2013-10-01,NEW YORK,NY,540644.0
2281,2013-10-01,MIAMI,FL,404230.0
2282,2013-10-01,LOS ANGELES,CA,271975.0
2283,2013-10-01,SAN FRANCISCO,CA,148250.0
2284,2013-10-01,HONOLULU,HI,192057.0
2285,2013-10-01,NEWARK,NJ,179101.0
2286,2013-10-01,ORLANDO,FL,99571.0
2287,2013-10-01,CHICAGO,IL,135849.0
2288,2013-10-01,AGANA,GU,94557.0
2289,2013-10-01,FT. LAUDERDALE,FL,41498.0
2290,2013-10-01,ATLANTA,GA,96630.0
2291,2013-10-01,WASHINGTON,DC,96487.0
2292,2013-10-01,BOSTON,MA,65801.0
2293,2013-10-01,HOUSTON,TX,73173.0
2294,2013-10-01,DALLAS,TX,53605.0
2295,2013-10-01,SEATTLE,WA,28250.0
2296,2013-10-01,LAS VEGAS,NV,40598.0
2297,2013-10-01,DETROIT,MI,44971.0
2298,2013-10-01,PHILADELPHIA,PA,42101.0
2299,2013-10-01,BLAINE,WA,26777.0
2300,2013-10-01,MINN./ST. PAUL,MN,13290.0
2301,2013-10-01,TAMPA,FL,8776.0
2302,2013-10-01,SAN DIEGO,CA,6448.0
2303,2013-10-01,NIAGARA FALLS,NY,31422.0
2304,2013-10-01,SANFORD,FL,18850.0
2305,2013-10-01,PEACE BRIDGE,NY,10106.0
2306,2013-10-01,SAN JUAN,PR,12633.0
2307,2013-10-01,CHAMPLAIN,NY,13056.0
2308,2013-10-01,PHOENIX,AZ,6163.0
2309,2013-10-01,PORTLAND,OR,4270.0
2310,2013-11-01,NEW YORK,NY,416978.0
2311,2013-11-01,MIAMI,FL,419584.0
2312,2013-11-01,LOS ANGELES,CA,228873.0
2313,2013-11-01,SAN FRANCISCO,CA,106265.0
2314,2013-11-01,HONOLULU,HI,169084.0
2315,2013-11-01,NEWARK,NJ,131109.0
2316,2013-11-01,ORLANDO,FL,82480.0
2317,2013-11-01,CHICAGO,IL,101322.0
2318,2013-11-01,AGANA,GU,97956.0
2319,2013-11-01,FT. LAUDERDALE,FL,49411.0
2320,2013-11-01,ATLANTA,GA,82615.0
2321,2013-11-01,WASHINGTON,DC,65938.0
2322,2013-11-01,BOSTON,MA,38545.0
2323,2013-11-01,HOUSTON,TX,68621.0
2324,2013-11-01,DALLAS,TX,46704.0
2325,2013-11-01,SEATTLE,WA,20411.0
2326,2013-11-01,LAS VEGAS,NV,29954.0
2327,2013-11-01,DETROIT,MI,32516.0
2328,2013-11-01,PHILADELPHIA,PA,29714.0
2329,2013-11-01,BLAINE,WA,24047.0
2330,2013-11-01,MINN./ST. PAUL,MN,8856.0
2331,2013-11-01,TAMPA,FL,7166.0
2332,2013-11-01,SAN DIEGO,CA,6303.0
2333,2013-11-01,NIAGARA FALLS,NY,10943.0
2334,2013-11-01,SANFORD,FL,5701.0
2335,2013-11-01,PEACE BRIDGE,NY,6499.0
2336,2013-11-01,SAN JUAN,PR,17420.0
2337,2013-11-01,CHAMPLAIN,NY,6877.0
2338,2013-11-01,PHOENIX,AZ,4860.0
2339,2013-11-01,PORTLAND,OR,2616.0
2340,2013-12-01,NEW YORK,NY,520699.0
2341,2013-12-01,MIAMI,FL,496636.0
2342,2013-12-01,LOS ANGELES,CA,286414.0
2343,2013-12-01,SAN FRANCISCO,CA,126107.0
2344,2013-12-01,HONOLULU,HI,187434.0
2345,2013-12-01,NEWARK,NJ,156204.0
2346,2013-12-01,ORLANDO,FL,95709.0
2347,2013-12-01,CHICAGO,IL,111782.0
2348,2013-12-01,AGANA,GU,108943.0
2349,2013-12-01,FT. LAUDERDALE,FL,73245.0
2350,2013-12-01,ATLANTA,GA,103795.0
2351,2013-12-01,WASHINGTON,DC,85497.0
2352,2013-12-01,BOSTON,MA,41182.0
2353,2013-12-01,HOUSTON,TX,83314.0
2354,2013-12-01,DALLAS,TX,53169.0
2355,2013-12-01,SEATTLE,WA,28474.0
2356,2013-12-01,LAS VEGAS,NV,27126.0
2357,2013-12-01,DETROIT,MI,41447.0
2358,2013-12-01,PHILADELPHIA,PA,37237.0
2359,2013-12-01,BLAINE,WA,31166.0
2360,2013-12-01,MINN./ST. PAUL,MN,11896.0
2361,2013-12-01,TAMPA,FL,8224.0
2362,2013-12-01,SAN DIEGO,CA,6667.0
2363,2013-12-01,NIAGARA FALLS,NY,12295.0
2364,2013-12-01,SANFORD,FL,3839.0
2365,2013-12-01,PEACE BRIDGE,NY,10358.0
2366,2013-12-01,SAN JUAN,PR,13899.0
2367,2013-12-01,CHAMPLAIN,NY,12288.0
2368,2013-12-01,PHOENIX,AZ,6105.0
2369,2013-12-01,PORTLAND,OR,3499.0
2370,2012-01-01,NEW YORK,NY,279630.0
2371,2012-01-01,MIAMI,FL,313799.0
2372,2012-01-01,LOS ANGELES,CA,216841.0
2373,2012-01-01,SAN FRANCISCO,CA,113147.0
2374,2012-01-01,HONOLULU,HI,151626.0
2375,2012-01-01,NEWARK,NJ,99740.0
2376,2012-01-01,ORLANDO,FL,61277.0
2377,2012-01-01,CHICAGO,IL,91132.0
2378,2012-01-01,AGANA,GU,106716.0
2379,2012-01-01,FT. LAUDERDALE,FL,28290.0
2380,2012-01-01,ATLANTA,GA,67666.0
2381,2012-01-01,WASHINGTON,DC,61694.0
2382,2012-01-01,BOSTON,MA,27271.0
2383,2012-01-01,HOUSTON,TX,50532.0
2384,2012-01-01,DALLAS,TX,35864.0
2385,2012-01-01,SEATTLE,WA,24775.0
2386,2012-01-01,LAS VEGAS,NV,21435.0
2387,2012-01-01,DETROIT,MI,16752.0
2388,2012-01-01,PHILADELPHIA,PA,22696.0
2389,2012-01-01,BLAINE,WA,24638.0
2390,2012-01-01,MINN./ST. PAUL,MN,9434.0
2391,2012-01-01,TAMPA,FL,4315.0
2392,2012-01-01,SAN DIEGO,CA,3735.0
2393,2012-01-01,NIAGARA FALLS,NY,7229.0
2394,2012-01-01,SANFORD,FL,5306.0
2395,2012-01-01,PEACE BRIDGE,NY,4532.0
2396,2012-01-01,SAN JUAN,PR,9049.0
2397,2012-01-01,CHAMPLAIN,NY,4028.0
2398,2012-01-01,PHOENIX,AZ,4717.0
2399,2012-01-01,PORTLAND,OR,3376.0
2400,2012-02-01,NEW YORK,NY,276058.0
2401,2012-02-01,MIAMI,FL,300454.0
2402,2012-02-01,LOS ANGELES,CA,178001.0
2403,2012-02-01,SAN FRANCISCO,CA,91421.0
2404,2012-02-01,HONOLULU,HI,145069.0
2405,2012-02-01,NEWARK,NJ,105430.0
2406,2012-02-01,ORLANDO,FL,67449.0
2407,2012-02-01,CHICAGO,IL,68289.0
2408,2012-02-01,AGANA,GU,99711.0
2409,2012-02-01,FT. LAUDERDALE,FL,25263.0
2410,2012-02-01,ATLANTA,GA,58109.0
2411,2012-02-01,WASHINGTON,DC,46591.0
2412,2012-02-01,BOSTON,MA,26225.0
2413,2012-02-01,HOUSTON,TX,42791.0
2414,2012-02-01,DALLAS,TX,32578.0
2415,2012-02-01,SEATTLE,WA,17918.0
2416,2012-02-01,LAS VEGAS,NV,22652.0
2417,2012-02-01,DETROIT,MI,16770.0
2418,2012-02-01,PHILADELPHIA,PA,23803.0
2419,2012-02-01,BLAINE,WA,24907.0
2420,2012-02-01,MINN./ST. PAUL,MN,7938.0
2421,2012-02-01,TAMPA,FL,5950.0
2422,2012-02-01,SAN DIEGO,CA,4125.0
2423,2012-02-01,NIAGARA FALLS,NY,7591.0
2424,2012-02-01,SANFORD,FL,4622.0
2425,2012-02-01,PEACE BRIDGE,NY,4817.0
2426,2012-02-01,SAN JUAN,PR,9330.0
2427,2012-02-01,CHAMPLAIN,NY,5023.0
2428,2012-02-01,PHOENIX,AZ,4597.0
2429,2012-02-01,PORTLAND,OR,2498.0
2430,2012-03-01,NEW YORK,NY,374308.0
2431,2012-03-01,MIAMI,FL,336877.0
2432,2012-03-01,LOS ANGELES,CA,219754.0
2433,2012-03-01,SAN FRANCISCO,CA,109884.0
2434,2012-03-01,HONOLULU,HI,156165.0
2435,2012-03-01,NEWARK,NJ,144598.0
2436,2012-03-01,ORLANDO,FL,86284.0
2437,2012-03-01,CHICAGO,IL,98827.0
2438,2012-03-01,AGANA,GU,114896.0
2439,2012-03-01,FT. LAUDERDALE,FL,30417.0
2440,2012-03-01,ATLANTA,GA,74832.0
2441,2012-03-01,WASHINGTON,DC,72446.0
2442,2012-03-01,BOSTON,MA,37945.0
2443,2012-03-01,HOUSTON,TX,53845.0
2444,2012-03-01,DALLAS,TX,36544.0
2445,2012-03-01,SEATTLE,WA,26826.0
2446,2012-03-01,LAS VEGAS,NV,30991.0
2447,2012-03-01,DETROIT,MI,21205.0
2448,2012-03-01,PHILADELPHIA,PA,34961.0
2449,2012-03-01,BLAINE,WA,31232.0
2450,2012-03-01,MINN./ST. PAUL,MN,8558.0
2451,2012-03-01,TAMPA,FL,6299.0
2452,2012-03-01,SAN DIEGO,CA,5302.0
2453,2012-03-01,NIAGARA FALLS,NY,11503.0
2454,2012-03-01,SANFORD,FL,11733.0
2455,2012-03-01,PEACE BRIDGE,NY,5986.0
2456,2012-03-01,SAN JUAN,PR,11023.0
2457,2012-03-01,CHAMPLAIN,NY,6083.0
2458,2012-03-01,PHOENIX,AZ,6132.0
2459,2012-03-01,PORTLAND,OR,2786.0
2460,2012-04-01,NEW YORK,NY,439526.0
2461,2012-04-01,MIAMI,FL,322234.0
2462,2012-04-01,LOS ANGELES,CA,230293.0
2463,2012-04-01,SAN FRANCISCO,CA,123750.0
2464,2012-04-01,HONOLULU,HI,133748.0
2465,2012-04-01,NEWARK,NJ,162886.0
2466,2012-04-01,ORLANDO,FL,81921.0
2467,2012-04-01,CHICAGO,IL,105851.0
2468,2012-04-01,AGANA,GU,77942.0
2469,2012-04-01,FT. LAUDERDALE,FL,32402.0
2470,2012-04-01,ATLANTA,GA,81608.0
2471,2012-04-01,WASHINGTON,DC,78452.0
2472,2012-04-01,BOSTON,MA,42573.0
2473,2012-04-01,HOUSTON,TX,62203.0
2474,2012-04-01,DALLAS,TX,42616.0
2475,2012-04-01,SEATTLE,WA,22191.0
2476,2012-04-01,LAS VEGAS,NV,31735.0
2477,2012-04-01,DETROIT,MI,22279.0
2478,2012-04-01,PHILADELPHIA,PA,38120.0
2479,2012-04-01,BLAINE,WA,34514.0
2480,2012-04-01,MINN./ST. PAUL,MN,11055.0
2481,2012-04-01,TAMPA,FL,6573.0
2482,2012-04-01,SAN DIEGO,CA,3995.0
2483,2012-04-01,NIAGARA FALLS,NY,19098.0
2484,2012-04-01,SANFORD,FL,21546.0
2485,2012-04-01,PEACE BRIDGE,NY,7423.0
2486,2012-04-01,SAN JUAN,PR,12795.0
2487,2012-04-01,CHAMPLAIN,NY,9153.0
2488,2012-04-01,PHOENIX,AZ,6256.0
2489,2012-04-01,PORTLAND,OR,3666.0
2490,2012-05-01,NEW YORK,NY,439141.0
2491,2012-05-01,MIAMI,FL,296466.0
2492,2012-05-01,LOS ANGELES,CA,246619.0
2493,2012-05-01,SAN FRANCISCO,CA,142717.0
2494,2012-05-01,HONOLULU,HI,142994.0
2495,2012-05-01,NEWARK,NJ,157741.0
2496,2012-05-01,ORLANDO,FL,82531.0
2497,2012-05-01,CHICAGO,IL,124887.0
2498,2012-05-01,AGANA,GU,71114.0
2499,2012-05-01,FT. LAUDERDALE,FL,29804.0
2500,2012-05-01,ATLANTA,GA,82973.0
2501,2012-05-01,WASHINGTON,DC,84398.0
2502,2012-05-01,BOSTON,MA,49864.0
2503,2012-05-01,HOUSTON,TX,57499.0
2504,2012-05-01,DALLAS,TX,44649.0
2505,2012-05-01,SEATTLE,WA,28927.0
2506,2012-05-01,LAS VEGAS,NV,37599.0
2507,2012-05-01,DETROIT,MI,25106.0
2508,2012-05-01,PHILADELPHIA,PA,39893.0
2509,2012-05-01,BLAINE,WA,39013.0
2510,2012-05-01,MINN./ST. PAUL,MN,12993.0
2511,2012-05-01,TAMPA,FL,5906.0
2512,2012-05-01,SAN DIEGO,CA,4203.0
2513,2012-05-01,NIAGARA FALLS,NY,28708.0
2514,2012-05-01,SANFORD,FL,25588.0
2515,2012-05-01,PEACE BRIDGE,NY,8909.0
2516,2012-05-01,SAN JUAN,PR,8650.0
2517,2012-05-01,CHAMPLAIN,NY,10154.0
2518,2012-05-01,PHOENIX,AZ,5353.0
2519,2012-05-01,PORTLAND,OR,3952.0
2520,2012-06-01,NEW YORK,NY,473990.0
2521,2012-06-01,MIAMI,FL,307469.0
2522,2012-06-01,LOS ANGELES,CA,283847.0
2523,2012-06-01,SAN FRANCISCO,CA,150353.0
2524,2012-06-01,HONOLULU,HI,156655.0
2525,2012-06-01,NEWARK,NJ,149607.0
2526,2012-06-01,ORLANDO,FL,81774.0
2527,2012-06-01,CHICAGO,IL,123493.0
2528,2012-06-01,AGANA,GU,84969.0
2529,2012-06-01,FT. LAUDERDALE,FL,34454.0
2530,2012-06-01,ATLANTA,GA,78777.0
2531,2012-06-01,WASHINGTON,DC,87285.0
2532,2012-06-01,BOSTON,MA,65303.0
2533,2012-06-01,HOUSTON,TX,54880.0
2534,2012-06-01,DALLAS,TX,40855.0
2535,2012-06-01,SEATTLE,WA,39260.0
2536,2012-06-01,LAS VEGAS,NV,37101.0
2537,2012-06-01,DETROIT,MI,27911.0
2538,2012-06-01,PHILADELPHIA,PA,41053.0
2539,2012-06-01,BLAINE,WA,40424.0
2540,2012-06-01,MINN./ST. PAUL,MN,13230.0
2541,2012-06-01,TAMPA,FL,5561.0
2542,2012-06-01,SAN DIEGO,CA,3841.0
2543,2012-06-01,NIAGARA FALLS,NY,30885.0
2544,2012-06-01,SANFORD,FL,28989.0
2545,2012-06-01,PEACE BRIDGE,NY,10325.0
2546,2012-06-01,SAN JUAN,PR,9075.0
2547,2012-06-01,CHAMPLAIN,NY,11887.0
2548,2012-06-01,PHOENIX,AZ,4542.0
2549,2012-06-01,PORTLAND,OR,5723.0
2550,2012-07-01,NEW YORK,NY,489899.0
2551,2012-07-01,MIAMI,FL,327752.0
2552,2012-07-01,LOS ANGELES,CA,281890.0
2553,2012-07-01,SAN FRANCISCO,CA,160549.0
2554,2012-07-01,HONOLULU,HI,173298.0
2555,2012-07-01,NEWARK,NJ,146863.0
2556,2012-07-01,ORLANDO,FL,96803.0
2557,2012-07-01,CHICAGO,IL,120455.0
2558,2012-07-01,AGANA,GU,101087.0
2559,2012-07-01,FT. LAUDERDALE,FL,31224.0
2560,2012-07-01,ATLANTA,GA,82991.0
2561,2012-07-01,WASHINGTON,DC,84544.0
2562,2012-07-01,BOSTON,MA,70737.0
2563,2012-07-01,HOUSTON,TX,50829.0
2564,2012-07-01,DALLAS,TX,40001.0
2565,2012-07-01,SEATTLE,WA,40892.0
2566,2012-07-01,LAS VEGAS,NV,40089.0
2567,2012-07-01,DETROIT,MI,31651.0
2568,2012-07-01,PHILADELPHIA,PA,46488.0
2569,2012-07-01,BLAINE,WA,47190.0
2570,2012-07-01,MINN./ST. PAUL,MN,15043.0
2571,2012-07-01,TAMPA,FL,7886.0
2572,2012-07-01,SAN DIEGO,CA,4392.0
2573,2012-07-01,NIAGARA FALLS,NY,44953.0
2574,2012-07-01,SANFORD,FL,32143.0
2575,2012-07-01,PEACE BRIDGE,NY,13707.0
2576,2012-07-01,SAN JUAN,PR,13570.0
2577,2012-07-01,CHAMPLAIN,NY,14276.0
2578,2012-07-01,PHOENIX,AZ,5001.0
2579,2012-07-01,PORTLAND,OR,6218.0
2580,2012-08-01,NEW YORK,NY,518334.0
2581,2012-08-01,MIAMI,FL,346779.0
2582,2012-08-01,LOS ANGELES,CA,302502.0
2583,2012-08-01,SAN FRANCISCO,CA,171420.0
2584,2012-08-01,HONOLULU,HI,199207.0
2585,2012-08-01,NEWARK,NJ,154824.0
2586,2012-08-01,ORLANDO,FL,93596.0
2587,2012-08-01,CHICAGO,IL,150274.0
2588,2012-08-01,AGANA,GU,124153.0
2589,2012-08-01,FT. LAUDERDALE,FL,47469.0
2590,2012-08-01,ATLANTA,GA,93089.0
2591,2012-08-01,WASHINGTON,DC,97199.0
2592,2012-08-01,BOSTON,MA,74391.0
2593,2012-08-01,HOUSTON,TX,60518.0
2594,2012-08-01,DALLAS,TX,49249.0
2595,2012-08-01,SEATTLE,WA,52854.0
2596,2012-08-01,LAS VEGAS,NV,42006.0
2597,2012-08-01,DETROIT,MI,31516.0
2598,2012-08-01,PHILADELPHIA,PA,52872.0
2599,2012-08-01,BLAINE,WA,54737.0
2600,2012-08-01,MINN./ST. PAUL,MN,16324.0
2601,2012-08-01,TAMPA,FL,7667.0
2602,2012-08-01,SAN DIEGO,CA,4551.0
2603,2012-08-01,NIAGARA FALLS,NY,54206.0
2604,2012-08-01,SANFORD,FL,31647.0
2605,2012-08-01,PEACE BRIDGE,NY,18250.0
2606,2012-08-01,SAN JUAN,PR,16982.0
2607,2012-08-01,CHAMPLAIN,NY,18168.0
2608,2012-08-01,PHOENIX,AZ,5579.0
2609,2012-08-01,PORTLAND,OR,6843.0
2610,2012-09-01,NEW YORK,NY,464837.0
2611,2012-09-01,MIAMI,FL,320781.0
2612,2012-09-01,LOS ANGELES,CA,296245.0
2613,2012-09-01,SAN FRANCISCO,CA,166948.0
2614,2012-09-01,HONOLULU,HI,180849.0
2615,2012-09-01,NEWARK,NJ,156662.0
2616,2012-09-01,ORLANDO,FL,78920.0
2617,2012-09-01,CHICAGO,IL,133589.0
2618,2012-09-01,AGANA,GU,96677.0
2619,2012-09-01,FT. LAUDERDALE,FL,30181.0
2620,2012-09-01,ATLANTA,GA,88271.0
2621,2012-09-01,WASHINGTON,DC,82755.0
2622,2012-09-01,BOSTON,MA,65064.0
2623,2012-09-01,HOUSTON,TX,59131.0
2624,2012-09-01,DALLAS,TX,50022.0
2625,2012-09-01,SEATTLE,WA,48993.0
2626,2012-09-01,LAS VEGAS,NV,42437.0
2627,2012-09-01,DETROIT,MI,30081.0
2628,2012-09-01,PHILADELPHIA,PA,44569.0
2629,2012-09-01,BLAINE,WA,40832.0
2630,2012-09-01,MINN./ST. PAUL,MN,14361.0
2631,2012-09-01,TAMPA,FL,6758.0
2632,2012-09-01,SAN DIEGO,CA,4100.0
2633,2012-09-01,NIAGARA FALLS,NY,37796.0
2634,2012-09-01,SANFORD,FL,26766.0
2635,2012-09-01,PEACE BRIDGE,NY,11098.0
2636,2012-09-01,SAN JUAN,PR,10026.0
2637,2012-09-01,CHAMPLAIN,NY,10971.0
2638,2012-09-01,PHOENIX,AZ,5857.0
2639,2012-09-01,PORTLAND,OR,6119.0
2640,2012-10-01,NEW YORK,NY,443093.0
2641,2012-10-01,MIAMI,FL,356786.0
2642,2012-10-01,LOS ANGELES,CA,245220.0
2643,2012-10-01,SAN FRANCISCO,CA,131309.0
2644,2012-10-01,HONOLULU,HI,171241.0
2645,2012-10-01,NEWARK,NJ,146948.0
2646,2012-10-01,ORLANDO,FL,95992.0
2647,2012-10-01,CHICAGO,IL,121130.0
2648,2012-10-01,AGANA,GU,93778.0
2649,2012-10-01,FT. LAUDERDALE,FL,32234.0
2650,2012-10-01,ATLANTA,GA,92748.0
2651,2012-10-01,WASHINGTON,DC,85484.0
2652,2012-10-01,BOSTON,MA,58007.0
2653,2012-10-01,HOUSTON,TX,63358.0
2654,2012-10-01,DALLAS,TX,47694.0
2655,2012-10-01,SEATTLE,WA,26866.0
2656,2012-10-01,LAS VEGAS,NV,39645.0
2657,2012-10-01,DETROIT,MI,28729.0
2658,2012-10-01,PHILADELPHIA,PA,39285.0
2659,2012-10-01,BLAINE,WA,34634.0
2660,2012-10-01,MINN./ST. PAUL,MN,12388.0
2661,2012-10-01,TAMPA,FL,8693.0
2662,2012-10-01,SAN DIEGO,CA,4355.0
2663,2012-10-01,NIAGARA FALLS,NY,28593.0
2664,2012-10-01,SANFORD,FL,22629.0
2665,2012-10-01,PEACE BRIDGE,NY,9593.0
2666,2012-10-01,SAN JUAN,PR,11312.0
2667,2012-10-01,CHAMPLAIN,NY,11537.0
2668,2012-10-01,PHOENIX,AZ,5531.0
2669,2012-10-01,PORTLAND,OR,3891.0
2670,2012-11-01,NEW YORK,NY,366080.0
2671,2012-11-01,MIAMI,FL,375800.0
2672,2012-11-01,LOS ANGELES,CA,199224.0
2673,2012-11-01,SAN FRANCISCO,CA,95969.0
2674,2012-11-01,HONOLULU,HI,162129.0
2675,2012-11-01,NEWARK,NJ,100581.0
2676,2012-11-01,ORLANDO,FL,80011.0
2677,2012-11-01,CHICAGO,IL,89596.0
2678,2012-11-01,AGANA,GU,99560.0
2679,2012-11-01,FT. LAUDERDALE,FL,41902.0
2680,2012-11-01,ATLANTA,GA,68684.0
2681,2012-11-01,WASHINGTON,DC,61974.0
2682,2012-11-01,BOSTON,MA,39538.0
2683,2012-11-01,HOUSTON,TX,55941.0
2684,2012-11-01,DALLAS,TX,37375.0
2685,2012-11-01,SEATTLE,WA,17728.0
2686,2012-11-01,LAS VEGAS,NV,30414.0
2687,2012-11-01,DETROIT,MI,20409.0
2688,2012-11-01,PHILADELPHIA,PA,27473.0
2689,2012-11-01,BLAINE,WA,33333.0
2690,2012-11-01,MINN./ST. PAUL,MN,8445.0
2691,2012-11-01,TAMPA,FL,6344.0
2692,2012-11-01,SAN DIEGO,CA,3542.0
2693,2012-11-01,NIAGARA FALLS,NY,11339.0
2694,2012-11-01,SANFORD,FL,5635.0
2695,2012-11-01,PEACE BRIDGE,NY,5956.0
2696,2012-11-01,SAN JUAN,PR,12975.0
2697,2012-11-01,CHAMPLAIN,NY,6596.0
2698,2012-11-01,PHOENIX,AZ,4538.0
2699,2012-11-01,PORTLAND,OR,2563.0
2700,2012-12-01,NEW YORK,NY,449223.0
2701,2012-12-01,MIAMI,FL,443925.0
2702,2012-12-01,LOS ANGELES,CA,247492.0
2703,2012-12-01,SAN FRANCISCO,CA,108838.0
2704,2012-12-01,HONOLULU,HI,175359.0
2705,2012-12-01,NEWARK,NJ,125550.0
2706,2012-12-01,ORLANDO,FL,94404.0
2707,2012-12-01,CHICAGO,IL,86590.0
2708,2012-12-01,AGANA,GU,109151.0
2709,2012-12-01,FT. LAUDERDALE,FL,53998.0
2710,2012-12-01,ATLANTA,GA,88552.0
2711,2012-12-01,WASHINGTON,DC,73861.0
2712,2012-12-01,BOSTON,MA,35671.0
2713,2012-12-01,HOUSTON,TX,64618.0
2714,2012-12-01,DALLAS,TX,43615.0
2715,2012-12-01,SEATTLE,WA,23861.0
2716,2012-12-01,LAS VEGAS,NV,25900.0
2717,2012-12-01,DETROIT,MI,23351.0
2718,2012-12-01,PHILADELPHIA,PA,33769.0
2719,2012-12-01,BLAINE,WA,41798.0
2720,2012-12-01,MINN./ST. PAUL,MN,10008.0
2721,2012-12-01,TAMPA,FL,6957.0
2722,2012-12-01,SAN DIEGO,CA,5449.0
2723,2012-12-01,NIAGARA FALLS,NY,14113.0
2724,2012-12-01,SANFORD,FL,5305.0
2725,2012-12-01,PEACE BRIDGE,NY,10025.0
2726,2012-12-01,SAN JUAN,PR,14417.0
2727,2012-12-01,CHAMPLAIN,NY,11117.0
2728,2012-12-01,PHOENIX,AZ,5263.0
2729,2012-12-01,PORTLAND,OR,2949.0
